Date,home,away,Home Score,Away Score,result,Tries scored H,Tries scored A,Neutral venue,Crowds
18/01/2008,Biarritz,Viadana,25,16,Home,,,0,1
18/01/2008,Glasgow,Saracens,17,21,Away,,,0,1
19/01/2008,Dragons,Perpignan,0,25,Away,,,0,1
19/01/2008,Leicester,Leinster,25,9,Home,,,0,1
19/01/2008,Munster,Wasps,19,3,Home,,,0,1
19/01/2008,Scarlets,Clermont Auvergne,0,41,Away,,,0,1
19/01/2008,Toulouse,Edinburgh,34,10,Home,,,0,1
19/01/2008,Treviso,London Irish,11,24,Away,,,0,1
20/01/2008,Bourgoin,Ospreys,21,28,Away,,,0,1
20/01/2008,Bristol,Cardiff Blues,0,17,Away,,,0,1
20/01/2008,Gloucester,Ulster,29,21,Home,,,0,1
20/01/2008,Harlequins,Stade Francais,10,31,Away,,,0,1
05/04/2008,Gloucester,Munster,3,16,Away,,,0,1
05/04/2008,London Irish,Perpignan,20,9,Home,,,0,1
06/04/2008,Saracens,Ospreys,19,10,Home,,,0,1
06/04/2008,Toulouse,Cardiff Blues,41,17,Home,,,0,1
26/04/2008,London Irish,Toulouse,15,21,Away,,,0,1
27/04/2008,Saracens,Munster,16,18,Away,,,0,1
24/05/2008,Toulouse,Munster,13,16,Away,,,0,1
10/10/2008,Munster,Montauban,19,17,Home,,,0,1
10/10/2008,Perpignan,Treviso,27,16,Home,,,0,1
11/10/2008,Calvisano,Cardiff Blues,20,56,Away,,,0,1
11/10/2008,Clermont Auvergne,Sale Sharks,15,32,Away,,,0,1
11/10/2008,Dragons,Glasgow,32,22,Home,,,0,1
11/10/2008,Edinburgh,Leinster,16,27,Away,,,0,1
11/10/2008,Gloucester,Biarritz,22,10,Home,,,0,1
11/10/2008,Scarlets,Harlequins,22,29,Away,,,0,1
11/10/2008,Ulster,Stade Francais,10,26,Away,,,0,1
12/10/2008,Leicester,Ospreys,12,6,Home,,,0,1
12/10/2008,Toulouse,Bath,18,16,Home,,,0,1
12/10/2008,Wasps,Castres,25,11,Home,,,0,1
17/10/2008,Glasgow,Toulouse,16,22,Away,,,0,1
18/10/2008,Biarritz,Calvisano,41,10,Home,,,0,1
18/10/2008,Castres,Edinburgh,6,13,Away,,,0,1
18/10/2008,Harlequins,Ulster,42,21,Home,,,0,1
18/10/2008,Leinster,Wasps,41,11,Home,,,0,1
18/10/2008,Ospreys,Perpignan,15,9,Home,,,0,1
18/10/2008,Stade Francais,Scarlets,37,15,Home,,,0,1
18/10/2008,Treviso,Leicester,16,60,Away,,,0,1
19/10/2008,Bath,Dragons,13,9,Home,,,0,1
19/10/2008,Cardiff Blues,Gloucester,37,24,Home,,,0,1
19/10/2008,Montauban,Clermont Auvergne,19,24,Away,,,0,1
19/10/2008,Sale Sharks,Munster,16,24,Away,,,0,1
05/12/2008,Cardiff Blues,Biarritz,21,17,Home,,,0,1
05/12/2008,Edinburgh,Wasps,16,25,Away,,,0,1
05/12/2008,Sale Sharks,Montauban,36,6,Home,,,0,1
05/12/2008,Ulster,Scarlets,26,16,Home,,,0,1
06/12/2008,Calvisano,Gloucester,17,40,Away,,,0,1
06/12/2008,Leicester,Perpignan,38,27,Home,,,0,1
06/12/2008,Leinster,Castres,33,3,Home,,,0,1
06/12/2008,Ospreys,Treviso,68,8,Home,,,0,1
06/12/2008,Stade Francais,Harlequins,10,15,Away,,,0,1
06/12/2008,Toulouse,Dragons,26,7,Home,,,0,1
07/12/2008,Bath,Glasgow,35,31,Home,,,0,1
07/12/2008,Clermont Auvergne,Munster,25,19,Home,,,0,1
12/12/2008,Castres,Leinster,18,15,Home,,,0,1
12/12/2008,Scarlets,Ulster,16,16,Draw,,,0,1
13/12/2008,Biarritz,Cardiff Blues,6,10,Away,,,0,1
13/12/2008,Dragons,Toulouse,13,26,Away,,,0,1
13/12/2008,Gloucester,Calvisano,48,5,Home,,,0,1
13/12/2008,Harlequins,Stade Francais,19,17,Home,,,0,1
13/12/2008,Montauban,Sale Sharks,16,12,Home,,,0,1
13/12/2008,Munster,Clermont Auvergne,23,13,Home,,,0,1
13/12/2008,Treviso,Ospreys,16,36,Away,,,0,1
14/12/2008,Glasgow,Bath,19,25,Away,,,0,1
14/12/2008,Perpignan,Leicester,26,20,Home,,,0,1
14/12/2008,Wasps,Edinburgh,19,11,Home,,,0,1
16/01/2009,Clermont Auvergne,Montauban,43,10,Home,,,0,1
16/01/2009,Edinburgh,Castres,32,14,Home,,,0,1
16/01/2009,Munster,Sale Sharks,37,14,Home,,,0,1
16/01/2009,Wasps,Leinster,19,12,Home,,,0,1
17/01/2009,Calvisano,Biarritz,15,23,Away,,,0,1
17/01/2009,Leicester,Treviso,52,0,Home,,,0,1
17/01/2009,Perpignan,Ospreys,17,15,Home,,,0,1
17/01/2009,Scarlets,Stade Francais,31,17,Home,,,0,1
17/01/2009,Toulouse,Glasgow,26,33,Away,,,0,1
17/01/2009,Ulster,Harlequins,21,10,Home,,,0,1
18/01/2009,Dragons,Bath,12,15,Away,,,0,1
18/01/2009,Gloucester,Cardiff Blues,12,16,Away,,,0,1
23/01/2009,Biarritz,Gloucester,24,10,Home,,,0,1
23/01/2009,Cardiff Blues,Calvisano,62,20,Home,,,0,1
24/01/2009,Harlequins,Scarlets,29,24,Home,,,0,1
24/01/2009,Leinster,Edinburgh,12,3,Home,,,0,1
24/01/2009,Ospreys,Leicester,15,9,Home,,,0,1
24/01/2009,Sale Sharks,Clermont Auvergne,26,17,Home,,,0,1
24/01/2009,Stade Francais,Ulster,24,19,Home,,,0,1
24/01/2009,Treviso,Perpignan,16,48,Away,,,0,1
25/01/2009,Bath,Toulouse,3,3,Draw,,,0,1
25/01/2009,Castres,Wasps,21,15,Home,,,0,1
25/01/2009,Glasgow,Dragons,13,10,Home,,,0,1
25/01/2009,Montauban,Munster,13,39,Away,,,0,1
11/04/2009,Cardiff Blues,Toulouse,9,6,Home,,,0,1
11/04/2009,Leicester,Bath,20,15,Home,,,0,1
12/04/2009,Harlequins,Leinster,5,6,Away,,,0,1
12/04/2009,Munster,Ospreys,43,9,Home,,,0,1
02/05/2009,Munster,Leinster,6,25,Away,,,0,1
03/05/2009,Cardiff Blues,Leicester,26,26,Draw,,,0,1
23/05/2009,Leicester,Leinster,16,19,Away,,,0,1
09/10/2009,Gloucester,Dragons,19,17,Home,,,0,1
09/10/2009,Leinster,London Irish,9,12,Away,,,0,1
09/10/2009,Ulster,Bath,26,12,Home,,,0,1
10/10/2009,Cardiff Blues,Harlequins,20,6,Home,,,0,1
10/10/2009,Clermont Auvergne,Viadana,36,18,Home,,,0,1
10/10/2009,Glasgow,Biarritz,18,22,Away,,,0,1
10/10/2009,Northampton,Munster,31,27,Home,,,0,1
10/10/2009,Scarlets,Brive,24,12,Home,,,0,1
10/10/2009,Stade Francais,Edinburgh,31,7,Home,,,0,1
10/10/2009,Treviso,Perpignan,9,8,Home,,,0,1
11/10/2009,Leicester,Ospreys,32,32,Draw,,,0,1
11/10/2009,Toulouse,Sale Sharks,36,17,Home,,,0,1
16/10/2009,Dragons,Glasgow,22,14,Home,,,0,1
16/10/2009,Perpignan,Northampton,29,13,Home,,,0,1
16/10/2009,Sale Sharks,Cardiff Blues,27,26,Home,,,0,1
17/10/2009,Biarritz,Gloucester,42,15,Home,,,0,1
17/10/2009,Brive,Leinster,13,36,Away,,,0,1
17/10/2009,Edinburgh,Ulster,17,13,Home,,,0,1
17/10/2009,Harlequins,Toulouse,19,23,Away,,,0,1
17/10/2009,London Irish,Scarlets,25,27,Away,,,0,1
17/10/2009,Munster,Treviso,41,10,Home,,,0,1
17/10/2009,Viadana,Leicester,11,46,Away,,,0,1
18/10/2009,Bath,Stade Francais,27,29,Away,,,0,1
18/10/2009,Ospreys,Clermont Auvergne,25,24,Home,,,0,1
11/12/2009,Glasgow,Gloucester,33,11,Home,,,0,1
11/12/2009,Munster,Perpignan,24,23,Home,,,0,1
12/12/2009,Brive,London Irish,3,36,Away,,,0,1
12/12/2009,Cardiff Blues,Toulouse,15,9,Home,,,0,1
12/12/2009,Northampton,Treviso,30,18,Home,,,0,1
12/12/2009,Scarlets,Leinster,7,32,Away,,,0,1
12/12/2009,Ulster,Stade Francais,23,13,Home,,,0,1
12/12/2009,Viadana,Ospreys,7,62,Away,,,0,1
13/12/2009,Bath,Edinburgh,16,9,Home,,,0,1
13/12/2009,Biarritz,Dragons,49,13,Home,,,0,1
13/12/2009,Clermont Auvergne,Leicester,40,30,Home,,,0,1
13/12/2009,Harlequins,Sale Sharks,19,29,Away,,,0,1
19/12/2009,Dragons,Biarritz,8,26,Away,,,0,1
19/12/2009,Edinburgh,Bath,9,6,Home,,,0,1
19/12/2009,Leicester,Clermont Auvergne,20,15,Home,,,0,1
19/12/2009,Leinster,Scarlets,39,7,Home,,,0,1
19/12/2009,London Irish,Brive,34,13,Home,,,0,1
19/12/2009,Ospreys,Viadana,45,19,Home,,,0,1
19/12/2009,Toulouse,Cardiff Blues,23,7,Home,,,0,1
19/12/2009,Treviso,Northampton,18,21,Away,,,0,1
20/12/2009,Gloucester,Glasgow,19,6,Home,,,0,1
20/12/2009,Perpignan,Munster,14,37,Away,,,0,1
20/12/2009,Sale Sharks,Harlequins,21,17,Home,,,0,1
20/12/2009,Stade Francais,Ulster,29,16,Home,,,0,1
15/01/2010,Glasgow,Dragons,29,25,Home,,,0,1
15/01/2010,Ulster,Edinburgh,21,13,Home,,,0,1
16/01/2010,Cardiff Blues,Sale Sharks,36,19,Home,,,0,1
16/01/2010,Clermont Auvergne,Ospreys,27,7,Home,,,0,1
16/01/2010,Gloucester,Biarritz,23,8,Home,,,0,1
16/01/2010,Leicester,Viadana,47,8,Home,,,0,1
16/01/2010,Leinster,Brive,27,10,Home,,,0,1
16/01/2010,Stade Francais,Bath,15,13,Home,,,0,1
16/01/2010,Treviso,Munster,7,44,Away,,,0,1
17/01/2010,Northampton,Perpignan,34,0,Home,,,0,1
17/01/2010,Scarlets,London Irish,31,22,Home,,,0,1
17/01/2010,Toulouse,Harlequins,33,21,Home,,,0,1
22/01/2010,Munster,Northampton,12,9,Home,,,0,1
22/01/2010,Perpignan,Treviso,34,6,Home,,,0,1
23/01/2010,Bath,Ulster,10,28,Away,,,0,1
23/01/2010,Brive,Scarlets,17,20,Away,,,0,1
23/01/2010,Edinburgh,Stade Francais,9,7,Home,,,0,1
23/01/2010,London Irish,Leinster,11,11,Draw,,,0,1
23/01/2010,Ospreys,Leicester,17,12,Home,,,0,1
23/01/2010,Viadana,Clermont Auvergne,20,59,Away,,,0,1
24/01/2010,Biarritz,Glasgow,41,20,Home,,,0,1
24/01/2010,Dragons,Gloucester,23,32,Away,,,0,1
24/01/2010,Harlequins,Cardiff Blues,20,45,Away,,,0,1
24/01/2010,Sale Sharks,Toulouse,13,19,Away,,,0,1
09/04/2010,Leinster,Clermont Auvergne,29,28,Home,,,0,1
10/04/2010,Biarritz,Ospreys,29,28,Home,,,0,1
10/04/2010,Munster,Northampton,33,19,Home,,,0,1
11/04/2010,Toulouse,Stade Francais,42,16,Home,,,0,1
01/05/2010,Toulouse,Leinster,26,16,Home,,,0,1
02/05/2010,Biarritz,Munster,18,7,Home,,,0,1
22/05/2010,Biarritz,Toulouse,19,21,Away,,,0,1
08/10/2010,Glasgow,Dragons,21,13,Home,,,0,1
08/10/2010,Northampton,Castres,18,14,Home,,,0,1
08/10/2010,Ulster,Aironi,30,6,Home,,,0,1
09/10/2010,Cardiff Blues,Edinburgh,18,17,Home,,,0,1
09/10/2010,Clermont Auvergne,Saracens,25,10,Home,,,0,1
09/10/2010,Leinster,Racing 92,38,22,Home,,,0,1
09/10/2010,London Irish,Munster,23,17,Home,,,0,1
09/10/2010,Scarlets,Perpignan,43,34,Home,,,0,1
09/10/2010,Toulon,Ospreys,19,14,Home,,,0,1
09/10/2010,Treviso,Leicester,29,34,Away,,,0,1
10/10/2010,Bath,Biarritz,11,12,Away,,,0,1
10/10/2010,Toulouse,Wasps,18,16,Home,,,0,1
15/10/2010,Castres,Cardiff Blues,27,20,Home,,,0,1
15/10/2010,Ospreys,London Irish,27,16,Home,,,0,1
16/10/2010,Aironi,Bath,6,22,Away,,,0,1
16/10/2010,Dragons,Toulouse,19,40,Away,,,0,1
16/10/2010,Edinburgh,Northampton,27,31,Away,,,0,1
16/10/2010,Munster,Toulon,45,18,Home,,,0,1
16/10/2010,Racing 92,Clermont Auvergne,16,9,Home,,,0,1
16/10/2010,Saracens,Leinster,23,25,Away,,,0,1
17/10/2010,Biarritz,Ulster,35,15,Home,,,0,1
17/10/2010,Leicester,Scarlets,46,10,Home,,,0,1
17/10/2010,Perpignan,Treviso,35,14,Home,,,0,1
17/10/2010,Wasps,Glasgow,38,26,Home,,,0,1
10/12/2010,Glasgow,Toulouse,16,28,Away,,,0,1
11/12/2010,Aironi,Biarritz,28,27,Home,,,0,1
11/12/2010,Castres,Edinburgh,21,16,Home,,,0,1
11/12/2010,Northampton,Cardiff Blues,23,15,Home,,,0,1
11/12/2010,Perpignan,Leicester,24,19,Home,,,0,1
11/12/2010,Saracens,Racing 92,21,24,Away,,,0,1
11/12/2010,Scarlets,Treviso,35,27,Home,,,0,1
11/12/2010,Ulster,Bath,22,18,Home,,,0,1
12/12/2010,Clermont Auvergne,Leinster,20,13,Home,,,0,1
12/12/2010,Dragons,Wasps,16,23,Away,,,0,1
12/12/2010,London Irish,Toulon,13,19,Away,,,0,1
12/12/2010,Munster,Ospreys,22,16,Home,,,0,1
17/12/2010,Biarritz,Aironi,34,3,Home,,,0,1
17/12/2010,Racing 92,Saracens,14,19,Away,,,0,1
18/12/2010,Bath,Ulster,22,26,Away,,,0,1
18/12/2010,Leinster,Clermont Auvergne,24,8,Home,,,0,1
18/12/2010,Ospreys,Munster,19,15,Home,,,0,1
18/12/2010,Toulon,London Irish,38,17,Home,,,0,1
18/12/2010,Treviso,Scarlets,15,38,Away,,,0,1
19/12/2010,Cardiff Blues,Northampton,19,23,Away,,,0,1
19/12/2010,Leicester,Perpignan,22,22,Draw,,,0,1
19/12/2010,Wasps,Dragons,37,10,Home,,,0,1
20/12/2010,Edinburgh,Castres,24,22,Home,,,0,1
21/12/2010,Toulouse,Glasgow,36,10,Home,,,0,1
14/01/2011,Cardiff Blues,Castres,14,9,Home,,,0,1
14/01/2011,Clermont Auvergne,Racing 92,28,17,Home,,,0,1
14/01/2011,Northampton,Edinburgh,37,0,Home,,,0,1
15/01/2011,Bath,Aironi,55,16,Home,,,0,1
15/01/2011,Leinster,Saracens,43,20,Home,,,0,1
15/01/2011,Scarlets,Leicester,18,32,Away,,,0,1
15/01/2011,Toulouse,Dragons,17,3,Home,,,0,1
15/01/2011,Treviso,Perpignan,9,44,Away,,,0,1
15/01/2011,Ulster,Biarritz,9,6,Home,,,0,1
16/01/2011,Glasgow,Wasps,20,10,Home,,,0,1
16/01/2011,London Irish,Ospreys,24,12,Home,,,0,1
16/01/2011,Toulon,Munster,32,16,Home,,,0,1
21/01/2011,Racing 92,Leinster,11,36,Away,,,0,1
21/01/2011,Saracens,Clermont Auvergne,14,24,Away,,,0,1
22/01/2011,Aironi,Ulster,6,43,Away,,,0,1
22/01/2011,Biarritz,Bath,26,19,Home,,,0,1
22/01/2011,Castres,Northampton,12,23,Away,,,0,1
22/01/2011,Edinburgh,Cardiff Blues,14,21,Away,,,0,1
22/01/2011,Munster,London Irish,28,14,Home,,,0,1
22/01/2011,Ospreys,Toulon,29,17,Home,,,0,1
23/01/2011,Dragons,Glasgow,16,23,Away,,,0,1
23/01/2011,Leicester,Treviso,62,15,Home,,,0,1
23/01/2011,Perpignan,Scarlets,37,5,Home,,,0,1
23/01/2011,Wasps,Toulouse,21,16,Home,,,0,1
09/04/2011,Leinster,Leicester,17,10,Home,,,0,1
09/04/2011,Perpignan,Toulon,29,25,Home,,,0,1
10/04/2011,Biarritz,Toulouse,20,27,Away,,,0,1
10/04/2011,Northampton,Ulster,23,13,Home,,,0,1
30/04/2011,Leinster,Toulouse,32,23,Home,,,0,1
01/05/2011,Northampton,Perpignan,23,7,Home,,,0,1
21/05/2011,Northampton,Leinster,22,33,Away,,,0,1
11/11/2011,Harlequins,Connacht,25,17,Home,,,0,1
11/11/2011,Racing 92,Cardiff Blues,20,26,Away,,,0,1
12/11/2011,Aironi,Leicester,12,28,Away,,,0,1
12/11/2011,London Irish,Edinburgh,19,20,Away,,,0,1
12/11/2011,Montpellier,Leinster,16,16,Draw,,,0,1
12/11/2011,Munster,Northampton,23,21,Home,,,0,1
12/11/2011,Ospreys,Biarritz,28,21,Home,,,0,1
12/11/2011,Scarlets,Castres,31,23,Home,,,0,1
12/11/2011,Ulster,Clermont Auvergne,16,11,Home,,,0,1
13/11/2011,Glasgow,Bath,26,21,Home,,,0,1
13/11/2011,Saracens,Treviso,42,17,Home,,,0,1
13/11/2011,Toulouse,Gloucester,21,17,Home,,,0,1
18/11/2011,Cardiff Blues,London Irish,24,18,Home,,,0,1
18/11/2011,Clermont Auvergne,Aironi,54,3,Home,,,0,1
18/11/2011,Edinburgh,Racing 92,48,47,Home,,,0,1
18/11/2011,Northampton,Scarlets,23,28,Away,,,0,1
19/11/2011,Biarritz,Saracens,15,10,Home,,,0,1
19/11/2011,Castres,Munster,24,27,Away,,,0,1
19/11/2011,Connacht,Toulouse,10,36,Away,,,0,1
19/11/2011,Gloucester,Harlequins,9,28,Away,,,0,1
19/11/2011,Leicester,Ulster,20,9,Home,,,0,1
19/11/2011,Treviso,Ospreys,26,26,Draw,,,0,1
20/11/2011,Bath,Montpellier,16,13,Home,,,0,1
20/11/2011,Leinster,Glasgow,38,13,Home,,,0,1
09/12/2011,Cardiff Blues,Edinburgh,25,8,Home,,,0,1
09/12/2011,Harlequins,Toulouse,10,21,Away,,,0,1
09/12/2011,Ulster,Aironi,31,10,Home,,,0,1
10/12/2011,Castres,Northampton,41,22,Home,,,0,1
10/12/2011,Connacht,Gloucester,10,14,Away,,,0,1
10/12/2011,Racing 92,London Irish,14,34,Away,,,0,1
10/12/2011,Saracens,Ospreys,31,26,Home,,,0,1
10/12/2011,Scarlets,Munster,14,17,Away,,,0,1
10/12/2011,Treviso,Biarritz,30,26,Home,,,0,1
11/12/2011,Bath,Leinster,13,18,Away,,,0,1
11/12/2011,Clermont Auvergne,Leicester,30,12,Home,,,0,1
11/12/2011,Glasgow,Montpellier,20,15,Home,,,0,1
16/12/2011,Biarritz,Treviso,29,12,Home,,,0,1
16/12/2011,Edinburgh,Cardiff Blues,19,12,Home,,,0,1
16/12/2011,Ospreys,Saracens,13,16,Away,,,0,1
17/12/2011,Aironi,Ulster,20,46,Away,,,0,1
17/12/2011,Gloucester,Connacht,23,19,Home,,,0,1
17/12/2011,Leicester,Clermont Auvergne,23,19,Home,,,0,1
17/12/2011,Leinster,Bath,52,27,Home,,,0,1
17/12/2011,London Irish,Racing 92,19,25,Away,,,0,1
17/12/2011,Montpellier,Glasgow,13,13,Draw,,,0,1
18/12/2011,Munster,Scarlets,19,13,Home,,,0,1
18/12/2011,Northampton,Castres,45,0,Home,,,0,1
18/12/2011,Toulouse,Harlequins,24,31,Away,,,0,1
13/01/2012,Ospreys,Treviso,44,17,Home,,,0,1
13/01/2012,Racing 92,Edinburgh,24,27,Away,,,0,1
13/01/2012,Ulster,Leicester,41,7,Home,,,0,1
14/01/2012,Aironi,Clermont Auvergne,0,82,Away,,,0,1
14/01/2012,Harlequins,Gloucester,20,14,Home,,,0,1
14/01/2012,London Irish,Cardiff Blues,15,22,Away,,,0,1
14/01/2012,Montpellier,Bath,24,22,Home,,,0,1
14/01/2012,Munster,Castres,26,10,Home,,,0,1
14/01/2012,Scarlets,Northampton,17,29,Away,,,0,1
14/01/2012,Toulouse,Connacht,24,3,Home,,,0,1
15/01/2012,Glasgow,Leinster,16,23,Away,,,0,1
15/01/2012,Saracens,Biarritz,20,16,Home,,,0,1
20/01/2012,Connacht,Harlequins,9,8,Home,,,0,1
20/01/2012,Gloucester,Toulouse,34,24,Home,,,0,1
21/01/2012,Bath,Glasgow,23,18,Home,,,0,1
21/01/2012,Castres,Scarlets,13,16,Away,,,0,1
21/01/2012,Clermont Auvergne,Ulster,19,15,Home,,,0,1
21/01/2012,Leicester,Aironi,33,6,Home,,,0,1
21/01/2012,Leinster,Montpellier,25,3,Home,,,0,1
21/01/2012,Northampton,Munster,36,51,Away,,,0,1
22/01/2012,Biarritz,Ospreys,36,5,Home,,,0,1
22/01/2012,Cardiff Blues,Racing 92,36,30,Home,,,0,1
22/01/2012,Edinburgh,London Irish,34,11,Home,,,0,1
22/01/2012,Treviso,Saracens,20,26,Away,,,0,1
07/04/2012,Edinburgh,Toulouse,19,14,Home,,,0,1
07/04/2012,Leinster,Cardiff Blues,34,3,Home,,,0,1
08/04/2012,Munster,Ulster,16,22,Away,,,0,1
08/04/2012,Saracens,Clermont Auvergne,3,22,Away,,,0,1
28/04/2012,Ulster,Edinburgh,22,19,Home,,,0,1
29/04/2012,Clermont Auvergne,Leinster,15,19,Away,,,0,1
19/05/2012,Leinster,Ulster,42,14,Home,,,0,1
12/10/2012,Ospreys,Treviso,38,17,Home,,,0,1
12/10/2012,Ulster,Castres,41,17,Home,,,0,1
13/10/2012,Clermont Auvergne,Scarlets,49,16,Home,,,0,1
13/10/2012,Edinburgh,Saracens,0,45,Away,,,0,1
13/10/2012,Harlequins,Biarritz,40,13,Home,,,0,1
13/10/2012,Leinster,Exeter,9,6,Home,,,0,1
13/10/2012,Racing 92,Munster,22,17,Home,,,0,1
13/10/2012,Zebre,Connacht,10,19,Away,,,0,1
14/10/2012,Northampton,Glasgow,24,15,Home,,,0,1
14/10/2012,Sale Sharks,Cardiff Blues,34,33,Home,,,0,1
14/10/2012,Toulon,Montpellier,37,16,Home,,,0,1
14/10/2012,Toulouse,Leicester,23,9,Home,,,0,1
19/10/2012,Castres,Northampton,21,16,Home,,,0,1
19/10/2012,Glasgow,Ulster,8,19,Away,,,0,1
20/10/2012,Biarritz,Zebre,38,17,Home,,,0,1
20/10/2012,Connacht,Harlequins,22,30,Away,,,0,1
20/10/2012,Exeter,Clermont Auvergne,12,46,Away,,,0,1
20/10/2012,Saracens,Racing 92,30,13,Home,,,0,1
20/10/2012,Scarlets,Leinster,13,20,Away,,,0,1
20/10/2012,Treviso,Toulouse,21,33,Away,,,0,1
21/10/2012,Cardiff Blues,Toulon,14,22,Away,,,0,1
21/10/2012,Leicester,Ospreys,39,22,Home,,,0,1
21/10/2012,Montpellier,Sale Sharks,33,18,Home,,,0,1
21/10/2012,Munster,Edinburgh,33,0,Home,,,0,1
07/12/2012,Connacht,Biarritz,22,14,Home,,,0,1
07/12/2012,Glasgow,Castres,6,9,Away,,,0,1
07/12/2012,Northampton,Ulster,6,25,Away,,,0,1
08/12/2012,Munster,Saracens,15,9,Home,,,0,1
08/12/2012,Racing 92,Edinburgh,19,9,Home,,,0,1
08/12/2012,Sale Sharks,Toulon,6,17,Away,,,0,1
08/12/2012,Scarlets,Exeter,16,22,Away,,,0,1
08/12/2012,Toulouse,Ospreys,30,14,Home,,,0,1
08/12/2012,Zebre,Harlequins,14,57,Away,,,0,1
09/12/2012,Cardiff Blues,Montpellier,24,35,Away,,,0,1
09/12/2012,Clermont Auvergne,Leinster,15,12,Home,,,0,1
09/12/2012,Leicester,Treviso,33,25,Home,,,0,1
14/12/2012,Biarritz,Connacht,17,0,Home,,,0,1
14/12/2012,Edinburgh,Racing 92,3,15,Away,,,0,1
15/12/2012,Exeter,Scarlets,30,20,Home,,,0,1
15/12/2012,Harlequins,Zebre,53,5,Home,,,0,1
15/12/2012,Leinster,Clermont Auvergne,21,28,Away,,,0,1
15/12/2012,Montpellier,Cardiff Blues,34,21,Home,,,0,1
15/12/2012,Ospreys,Toulouse,17,6,Home,,,0,1
15/12/2012,Treviso,Leicester,13,14,Away,,,0,1
15/12/2012,Ulster,Northampton,9,10,Away,,,0,1
16/12/2012,Castres,Glasgow,10,8,Home,,,0,1
16/12/2012,Saracens,Munster,19,13,Home,,,0,1
16/12/2012,Toulon,Sale Sharks,62,0,Home,,,0,1
11/01/2013,Northampton,Castres,18,12,Home,,,0,1
11/01/2013,Sale Sharks,Montpellier,6,27,Away,,,0,1
11/01/2013,Ulster,Glasgow,23,6,Home,,,0,1
12/01/2013,Clermont Auvergne,Exeter,46,3,Home,,,0,1
12/01/2013,Harlequins,Connacht,47,8,Home,,,0,1
12/01/2013,Leinster,Scarlets,33,14,Home,,,0,1
12/01/2013,Racing 92,Saracens,28,37,Away,,,0,1
12/01/2013,Toulon,Cardiff Blues,45,25,Home,,,0,1
12/01/2013,Zebre,Biarritz,6,32,Away,,,0,1
13/01/2013,Edinburgh,Munster,17,26,Away,,,0,1
13/01/2013,Ospreys,Leicester,15,15,Draw,,,0,1
13/01/2013,Toulouse,Treviso,35,14,Home,,,0,1
18/01/2013,Biarritz,Harlequins,9,16,Away,,,0,1
18/01/2013,Connacht,Zebre,25,20,Home,,,0,1
19/01/2013,Cardiff Blues,Sale Sharks,26,14,Home,,,0,1
19/01/2013,Castres,Ulster,8,9,Away,,,0,1
19/01/2013,Exeter,Leinster,20,29,Away,,,0,1
19/01/2013,Glasgow,Northampton,27,20,Home,,,0,1
19/01/2013,Montpellier,Toulon,23,3,Home,,,0,1
19/01/2013,Scarlets,Clermont Auvergne,0,29,Away,,,0,1
20/01/2013,Leicester,Toulouse,9,5,Home,,,0,1
20/01/2013,Munster,Racing 92,29,6,Home,,,0,1
20/01/2013,Saracens,Edinburgh,40,7,Home,,,0,1
20/01/2013,Treviso,Ospreys,17,14,Home,,,0,1
06/04/2013,Clermont Auvergne,Montpellier,36,14,Home,,,0,1
06/04/2013,Saracens,Ulster,27,16,Home,,,0,1
07/04/2013,Harlequins,Munster,12,18,Away,,,0,1
07/04/2013,Toulon,Leicester,21,15,Home,,,0,1
27/04/2013,Clermont Auvergne,Munster,16,10,Home,,,0,1
28/04/2013,Saracens,Toulon,12,24,Away,,,0,1
18/05/2013,Clermont Auvergne,Toulon,15,16,Away,,,0,1
11/10/2013,Connacht,Saracens,17,23,Away,,,0,1
11/10/2013,Toulouse,Zebre,38,5,Home,,,0,1
11/10/2013,Ulster,Leicester,22,16,Home,,,0,1
12/10/2013,Castres,Northampton,19,13,Home,,,0,1
12/10/2013,Edinburgh,Munster,29,23,Home,,,0,1
12/10/2013,Gloucester,Perpignan,27,22,Home,,,0,1
12/10/2013,Harlequins,Scarlets,26,33,Away,,,0,1
12/10/2013,Ospreys,Leinster,9,19,Away,,,0,1
12/10/2013,Treviso,Montpellier,10,27,Away,,,0,1
13/10/2013,Exeter,Cardiff Blues,44,29,Home,,,0,1
13/10/2013,Racing 92,Clermont Auvergne,13,9,Home,,,0,1
13/10/2013,Toulon,Glasgow,51,28,Home,,,0,1
18/10/2013,Leicester,Treviso,34,3,Home,,,0,1
18/10/2013,Saracens,Toulouse,16,17,Away,,,0,1
19/10/2013,Cardiff Blues,Toulon,19,15,Home,,,0,1
19/10/2013,Leinster,Castres,19,7,Home,,,0,1
19/10/2013,Montpellier,Ulster,8,25,Away,,,0,1
19/10/2013,Munster,Gloucester,26,10,Home,,,0,1
19/10/2013,Scarlets,Racing 92,26,26,Draw,,,0,1
19/10/2013,Zebre,Connacht,6,33,Away,,,0,1
20/10/2013,Clermont Auvergne,Harlequins,23,16,Home,,,0,1
20/10/2013,Glasgow,Exeter,20,16,Home,,,0,1
20/10/2013,Northampton,Ospreys,27,16,Home,,,0,1
20/10/2013,Perpignan,Edinburgh,31,14,Home,,,0,1
06/12/2013,Cardiff Blues,Glasgow,29,20,Home,,,0,1
06/12/2013,Castres,Ospreys,15,9,Home,,,0,1
07/12/2013,Clermont Auvergne,Scarlets,32,11,Home,,,0,1
