"Date","home","away","Home Score","Away Score","result","Tries scored H","Tries scored A","Neutral venue","Crowds"
2006-10-20,"London Irish","Scarlets",25,32,"Away",NA,NA,0,1
2006-10-20,"Ospreys","Sale Sharks",17,16,"Home",NA,NA,0,1
2006-10-21,"Bourgoin","Cardiff Blues",5,13,"Away",NA,NA,0,1
2006-10-21,"Calvisano","Stade Francais",10,45,"Away",NA,NA,0,1
2006-10-21,"Leinster","Gloucester",37,20,"Home",NA,NA,0,1
2006-10-21,"Treviso","Perpignan",10,25,"Away",NA,NA,0,1
2006-10-21,"Ulster","Toulouse",30,3,"Home",NA,NA,0,1
2006-10-22,"Biarritz","Northampton",22,10,"Home",NA,NA,0,1
2006-10-22,"Leicester","Munster",19,21,"Away",NA,NA,0,1
2006-10-22,"Wasps","Castres",19,13,"Home",NA,NA,0,1
2006-10-27,"Castres","Treviso",41,22,"Home",NA,NA,0,1
2006-10-27,"Sale Sharks","Calvisano",67,11,"Home",NA,NA,0,1
2006-10-27,"Scarlets","Ulster",21,15,"Home",NA,NA,0,1
2006-10-28,"Gloucester","Agen",26,32,"Away",NA,NA,0,1
2006-10-28,"Munster","Bourgoin",41,23,"Home",NA,NA,0,1
2006-10-28,"Northampton","Borders",37,13,"Home",NA,NA,0,1
2006-10-28,"Parma","Biarritz",7,50,"Away",NA,NA,0,1
2006-10-28,"Perpignan","Wasps",19,12,"Home",NA,NA,0,1
2006-10-28,"Stade Francais","Ospreys",27,14,"Home",NA,NA,0,1
2006-10-29,"Cardiff Blues","Leicester",17,21,"Away",NA,NA,0,1
2006-10-29,"Edinburgh","Leinster",25,24,"Home",NA,NA,0,1
2006-10-29,"Toulouse","London Irish",37,17,"Home",NA,NA,0,1
2006-12-08,"Bourgoin","Leicester",13,28,"Away",NA,NA,0,1
2006-12-09,"Borders","Biarritz",0,25,"Away",NA,NA,0,1
2006-12-09,"Calvisano","Ospreys",27,50,"Away",NA,NA,0,1
2006-12-09,"Castres","Perpignan",36,28,"Home",NA,NA,0,1
2006-12-09,"Gloucester","Edinburgh",38,22,"Home",NA,NA,0,1
2006-12-09,"Leinster","Agen",26,10,"Home",NA,NA,0,1
2006-12-09,"London Irish","Ulster",29,13,"Home",NA,NA,0,1
2006-12-09,"Parma","Northampton",21,68,"Away",NA,NA,0,1
2006-12-09,"Scarlets","Toulouse",20,19,"Home",NA,NA,0,1
2006-12-10,"Cardiff Blues","Munster",12,22,"Away",NA,NA,0,1
2006-12-10,"Stade Francais","Sale Sharks",27,16,"Home",NA,NA,0,1
2006-12-10,"Wasps","Treviso",55,0,"Home",NA,NA,0,1
2006-12-15,"Ospreys","Calvisano",26,9,"Home",NA,NA,0,1
2006-12-15,"Perpignan","Castres",30,3,"Home",NA,NA,0,1
2006-12-15,"Ulster","London Irish",29,13,"Home",NA,NA,0,1
2006-12-16,"Agen","Leinster",13,25,"Away",NA,NA,0,1
2006-12-16,"Leicester","Bourgoin",57,3,"Home",NA,NA,0,1
2006-12-16,"Northampton","Parma",36,0,"Home",NA,NA,0,1
2006-12-16,"Toulouse","Scarlets",34,41,"Away",NA,NA,0,1
2006-12-16,"Treviso","Wasps",5,71,"Away",NA,NA,0,1
2006-12-17,"Biarritz","Borders",27,17,"Home",NA,NA,0,1
2006-12-17,"Edinburgh","Gloucester",14,31,"Away",NA,NA,0,1
2006-12-17,"Munster","Cardiff Blues",32,18,"Home",NA,NA,0,1
2006-12-17,"Sale Sharks","Stade Francais",12,6,"Home",NA,NA,0,1
2007-01-12,"Agen","Gloucester",26,18,"Home",NA,NA,0,1
2007-01-12,"Biarritz","Parma",45,3,"Home",NA,NA,0,1
2007-01-13,"Calvisano","Sale Sharks",11,29,"Away",NA,NA,0,1
2007-01-13,"Leicester","Cardiff Blues",34,0,"Home",NA,NA,0,1
2007-01-13,"Leinster","Edinburgh",49,10,"Home",NA,NA,0,1
2007-01-13,"London Irish","Toulouse",24,26,"Away",NA,NA,0,1
2007-01-13,"Treviso","Castres",21,40,"Away",NA,NA,0,1
2007-01-13,"Ulster","Scarlets",11,35,"Away",NA,NA,0,1
2007-01-13,"Wasps","Perpignan",22,14,"Home",NA,NA,0,1
2007-01-14,"Borders","Northampton",19,29,"Away",NA,NA,0,1
2007-01-14,"Bourgoin","Munster",27,30,"Away",NA,NA,0,1
2007-01-14,"Ospreys","Stade Francais",22,22,"Draw",NA,NA,0,1
2007-01-19,"Edinburgh","Agen",7,19,"Away",NA,NA,0,1
2007-01-19,"Gloucester","Leinster",19,13,"Home",NA,NA,0,1
2007-01-20,"Cardiff Blues","Bourgoin",27,24,"Home",NA,NA,0,1
2007-01-20,"Castres","Wasps",13,16,"Away",NA,NA,0,1
2007-01-20,"Munster","Leicester",6,13,"Away",NA,NA,0,1
2007-01-20,"Perpignan","Treviso",45,25,"Home",NA,NA,0,1
2007-01-20,"Sale Sharks","Ospreys",7,18,"Away",NA,NA,0,1
2007-01-20,"Stade Francais","Calvisano",47,6,"Home",NA,NA,0,1
2007-01-21,"Northampton","Biarritz",8,17,"Away",NA,NA,0,1
2007-01-21,"Parma","Borders",45,37,"Home",NA,NA,0,1
2007-01-21,"Scarlets","London Irish",20,16,"Home",NA,NA,0,1
2007-01-21,"Toulouse","Ulster",28,13,"Home",NA,NA,0,1
2007-03-30,"Scarlets","Munster",24,15,"Home",NA,NA,0,1
2007-03-31,"Wasps","Leinster",35,13,"Home",NA,NA,0,1
2007-04-01,"Biarritz","Northampton",6,7,"Away",NA,NA,0,1
2007-04-01,"Leicester","Stade Francais",21,20,"Home",NA,NA,0,1
2007-04-21,"Leicester","Scarlets",33,17,"Home",NA,NA,0,1
2007-04-22,"Northampton","Wasps",13,30,"Away",NA,NA,0,1
2007-05-18,"Dragons","Calvisano",22,15,"Home",NA,NA,0,1
2007-05-20,"Leicester","Wasps",9,25,"Away",NA,NA,0,1
2007-11-09,"Perpignan","Dragons",23,19,"Home",NA,NA,0,1
2007-11-09,"Ulster","Gloucester",14,32,"Away",NA,NA,0,1
2007-11-10,"Leinster","Leicester",22,9,"Home",NA,NA,0,1
2007-11-10,"London Irish","Treviso",42,9,"Home",NA,NA,0,1
2007-11-10,"Ospreys","Bourgoin",22,15,"Home",NA,NA,0,1
2007-11-10,"Stade Francais","Harlequins",37,17,"Home",NA,NA,0,1
2007-11-10,"Viadana","Biarritz",11,19,"Away",NA,NA,0,1
2007-11-10,"Wasps","Munster",24,23,"Home",NA,NA,0,1
2007-11-11,"Cardiff Blues","Bristol",34,18,"Home",NA,NA,0,1
2007-11-11,"Clermont Auvergne","Scarlets",48,21,"Home",NA,NA,0,1
2007-11-11,"Edinburgh","Toulouse",15,19,"Away",NA,NA,0,1
2007-11-11,"Saracens","Glasgow",33,31,"Home",NA,NA,0,1
2007-11-16,"Bourgoin","Ulster",24,17,"Home",NA,NA,0,1
2007-11-16,"Glasgow","Viadana",41,31,"Home",NA,NA,0,1
2007-11-16,"Gloucester","Ospreys",26,18,"Home",NA,NA,0,1
2007-11-17,"Biarritz","Saracens",22,21,"Home",NA,NA,0,1
2007-11-17,"Dragons","London Irish",17,45,"Away",NA,NA,0,1
2007-11-17,"Harlequins","Cardiff Blues",13,13,"Draw",NA,NA,0,1
2007-11-17,"Leicester","Edinburgh",39,0,"Home",NA,NA,0,1
2007-11-17,"Scarlets","Wasps",17,33,"Away",NA,NA,0,1
2007-11-17,"Treviso","Perpignan",17,29,"Away",NA,NA,0,1
2007-11-18,"Bristol","Stade Francais",17,0,"Home",NA,NA,0,1
2007-11-18,"Munster","Clermont Auvergne",36,13,"Home",NA,NA,0,1
2007-11-18,"Toulouse","Leinster",33,6,"Home",NA,NA,0,1
2007-12-07,"Bourgoin","Gloucester",7,31,"Away",NA,NA,0,1
2007-12-07,"Leinster","Edinburgh",28,14,"Home",NA,NA,0,1
2007-12-07,"Ospreys","Ulster",48,17,"Home",NA,NA,0,1
2007-12-08,"Clermont Auvergne","Wasps",37,27,"Home",NA,NA,0,1
2007-12-08,"Harlequins","Bristol",3,17,"Away",NA,NA,0,1
2007-12-08,"Leicester","Toulouse",14,9,"Home",NA,NA,0,1
2007-12-08,"Saracens","Viadana",71,7,"Home",NA,NA,0,1
2007-12-08,"Scarlets","Munster",16,29,"Away",NA,NA,0,1
2007-12-08,"Treviso","Dragons",33,35,"Away",NA,NA,0,1
2007-12-09,"Glasgow","Biarritz",9,6,"Home",NA,NA,0,1
2007-12-09,"London Irish","Perpignan",24,16,"Home",NA,NA,0,1
2007-12-09,"Stade Francais","Cardiff Blues",12,6,"Home",NA,NA,0,1
2007-12-14,"Biarritz","Glasgow",21,14,"Home",NA,NA,0,1
2007-12-14,"Ulster","Ospreys",8,16,"Away",NA,NA,0,1
2007-12-15,"Cardiff Blues","Stade Francais",31,21,"Home",NA,NA,0,1
2007-12-15,"Dragons","Treviso",22,24,"Away",NA,NA,0,1
2007-12-15,"Edinburgh","Leinster",29,10,"Home",NA,NA,0,1
2007-12-15,"Gloucester","Bourgoin",51,27,"Home",NA,NA,0,1
2007-12-15,"Perpignan","London Irish",23,6,"Home",NA,NA,0,1
2007-12-15,"Viadana","Saracens",26,34,"Away",NA,NA,0,1
2007-12-15,"Wasps","Clermont Auvergne",25,24,"Home",NA,NA,0,1
2007-12-16,"Bristol","Harlequins",20,7,"Home",NA,NA,0,1
2007-12-16,"Munster","Scarlets",22,13,"Home",NA,NA,0,1
2007-12-16,"Toulouse","Leicester",22,11,"Home",NA,NA,0,1
2008-01-11,"Cardiff Blues","Harlequins",23,12,"Home",NA,NA,0,1
2008-01-11,"Stade Francais","Bristol",19,11,"Home",NA,NA,0,1
2008-01-11,"Ulster","Bourgoin",25,24,"Home",NA,NA,0,1
2008-01-12,"Edinburgh","Leicester",17,12,"Home",NA,NA,0,1
2008-01-12,"Leinster","Toulouse",20,13,"Home",NA,NA,0,1
2008-01-12,"London Irish","Dragons",41,24,"Home",NA,NA,0,1
2008-01-12,"Ospreys","Gloucester",32,15,"Home",NA,NA,0,1
2008-01-12,"Perpignan","Treviso",55,13,"Home",NA,NA,0,1
2008-01-12,"Saracens","Biarritz",45,16,"Home",NA,NA,0,1
2008-01-12,"Viadana","Glasgow",15,18,"Away",NA,NA,0,1
2008-01-13,"Clermont Auvergne","Munster",26,19,"Home",NA,NA,0,1
2008-01-13,"Wasps","Scarlets",40,7,"Home",NA,NA,0,1
2008-01-18,"Biarritz","Viadana",25,16,"Home",NA,NA,0,1
2008-01-18,"Glasgow","Saracens",17,21,"Away",NA,NA,0,1
2008-01-19,"Dragons","Perpignan",0,25,"Away",NA,NA,0,1
2008-01-19,"Leicester","Leinster",25,9,"Home",NA,NA,0,1
2008-01-19,"Munster","Wasps",19,3,"Home",NA,NA,0,1
2008-01-19,"Scarlets","Clermont Auvergne",0,41,"Away",NA,NA,0,1
2008-01-19,"Toulouse","Edinburgh",34,10,"Home",NA,NA,0,1
2008-01-19,"Treviso","London Irish",11,24,"Away",NA,NA,0,1
2008-01-20,"Bourgoin","Ospreys",21,28,"Away",NA,NA,0,1
2008-01-20,"Bristol","Cardiff Blues",0,17,"Away",NA,NA,0,1
2008-01-20,"Gloucester","Ulster",29,21,"Home",NA,NA,0,1
2008-01-20,"Harlequins","Stade Francais",10,31,"Away",NA,NA,0,1
2008-04-05,"Gloucester","Munster",3,16,"Away",NA,NA,0,1
2008-04-05,"London Irish","Perpignan",20,9,"Home",NA,NA,0,1
2008-04-06,"Saracens","Ospreys",19,10,"Home",NA,NA,0,1
2008-04-06,"Toulouse","Cardiff Blues",41,17,"Home",NA,NA,0,1
2008-04-26,"London Irish","Toulouse",15,21,"Away",NA,NA,0,1
2008-04-27,"Saracens","Munster",16,18,"Away",NA,NA,0,1
2008-05-24,"Toulouse","Munster",13,16,"Away",NA,NA,1,1
2008-10-10,"Munster","Montauban",19,17,"Home",NA,NA,0,1
2008-10-10,"Perpignan","Treviso",27,16,"Home",NA,NA,0,1
2008-10-11,"Calvisano","Cardiff Blues",20,56,"Away",NA,NA,0,1
2008-10-11,"Clermont Auvergne","Sale Sharks",15,32,"Away",NA,NA,0,1
2008-10-11,"Dragons","Glasgow",32,22,"Home",NA,NA,0,1
2008-10-11,"Edinburgh","Leinster",16,27,"Away",NA,NA,0,1
2008-10-11,"Gloucester","Biarritz",22,10,"Home",NA,NA,0,1
2008-10-11,"Scarlets","Harlequins",22,29,"Away",NA,NA,0,1
2008-10-11,"Ulster","Stade Francais",10,26,"Away",NA,NA,0,1
2008-10-12,"Leicester","Ospreys",12,6,"Home",NA,NA,0,1
2008-10-12,"Toulouse","Bath",18,16,"Home",NA,NA,0,1
2008-10-12,"Wasps","Castres",25,11,"Home",NA,NA,0,1
2008-10-17,"Glasgow","Toulouse",16,22,"Away",NA,NA,0,1
2008-10-18,"Biarritz","Calvisano",41,10,"Home",NA,NA,0,1
2008-10-18,"Castres","Edinburgh",6,13,"Away",NA,NA,0,1
2008-10-18,"Harlequins","Ulster",42,21,"Home",NA,NA,0,1
2008-10-18,"Leinster","Wasps",41,11,"Home",NA,NA,0,1
2008-10-18,"Ospreys","Perpignan",15,9,"Home",NA,NA,0,1
2008-10-18,"Stade Francais","Scarlets",37,15,"Home",NA,NA,0,1
2008-10-18,"Treviso","Leicester",16,60,"Away",NA,NA,0,1
2008-10-19,"Bath","Dragons",13,9,"Home",NA,NA,0,1
2008-10-19,"Cardiff Blues","Gloucester",37,24,"Home",NA,NA,0,1
2008-10-19,"Montauban","Clermont Auvergne",19,24,"Away",NA,NA,0,1
2008-10-19,"Sale Sharks","Munster",16,24,"Away",NA,NA,0,1
2008-12-05,"Cardiff Blues","Biarritz",21,17,"Home",NA,NA,0,1
2008-12-05,"Edinburgh","Wasps",16,25,"Away",NA,NA,0,1
2008-12-05,"Sale Sharks","Montauban",36,6,"Home",NA,NA,0,1
2008-12-05,"Ulster","Scarlets",26,16,"Home",NA,NA,0,1
2008-12-06,"Calvisano","Gloucester",17,40,"Away",NA,NA,0,1
2008-12-06,"Leicester","Perpignan",38,27,"Home",NA,NA,0,1
2008-12-06,"Leinster","Castres",33,3,"Home",NA,NA,0,1
2008-12-06,"Ospreys","Treviso",68,8,"Home",NA,NA,0,1
2008-12-06,"Stade Francais","Harlequins",10,15,"Away",NA,NA,0,1
2008-12-06,"Toulouse","Dragons",26,7,"Home",NA,NA,0,1
2008-12-07,"Bath","Glasgow",35,31,"Home",NA,NA,0,1
2008-12-07,"Clermont Auvergne","Munster",25,19,"Home",NA,NA,0,1
2008-12-12,"Castres","Leinster",18,15,"Home",NA,NA,0,1
2008-12-12,"Scarlets","Ulster",16,16,"Draw",NA,NA,0,1
2008-12-13,"Biarritz","Cardiff Blues",6,10,"Away",NA,NA,0,1
2008-12-13,"Dragons","Toulouse",13,26,"Away",NA,NA,0,1
2008-12-13,"Gloucester","Calvisano",48,5,"Home",NA,NA,0,1
2008-12-13,"Harlequins","Stade Francais",19,17,"Home",NA,NA,0,1
2008-12-13,"Montauban","Sale Sharks",16,12,"Home",NA,NA,0,1
2008-12-13,"Munster","Clermont Auvergne",23,13,"Home",NA,NA,0,1
2008-12-13,"Treviso","Ospreys",16,36,"Away",NA,NA,0,1
2008-12-14,"Glasgow","Bath",19,25,"Away",NA,NA,0,1
2008-12-14,"Perpignan","Leicester",26,20,"Home",NA,NA,0,1
2008-12-14,"Wasps","Edinburgh",19,11,"Home",NA,NA,0,1
2009-01-16,"Clermont Auvergne","Montauban",43,10,"Home",NA,NA,0,1
2009-01-16,"Edinburgh","Castres",32,14,"Home",NA,NA,0,1
2009-01-16,"Munster","Sale Sharks",37,14,"Home",NA,NA,0,1
2009-01-16,"Wasps","Leinster",19,12,"Home",NA,NA,0,1
2009-01-17,"Calvisano","Biarritz",15,23,"Away",NA,NA,0,1
2009-01-17,"Leicester","Treviso",52,0,"Home",NA,NA,0,1
2009-01-17,"Perpignan","Ospreys",17,15,"Home",NA,NA,0,1
2009-01-17,"Scarlets","Stade Francais",31,17,"Home",NA,NA,0,1
2009-01-17,"Toulouse","Glasgow",26,33,"Away",NA,NA,0,1
2009-01-17,"Ulster","Harlequins",21,10,"Home",NA,NA,0,1
2009-01-18,"Dragons","Bath",12,15,"Away",NA,NA,0,1
2009-01-18,"Gloucester","Cardiff Blues",12,16,"Away",NA,NA,0,1
2009-01-23,"Biarritz","Gloucester",24,10,"Home",NA,NA,0,1
2009-01-23,"Cardiff Blues","Calvisano",62,20,"Home",NA,NA,0,1
2009-01-24,"Harlequins","Scarlets",29,24,"Home",NA,NA,0,1
2009-01-24,"Leinster","Edinburgh",12,3,"Home",NA,NA,0,1
2009-01-24,"Ospreys","Leicester",15,9,"Home",NA,NA,0,1
2009-01-24,"Sale Sharks","Clermont Auvergne",26,17,"Home",NA,NA,0,1
2009-01-24,"Stade Francais","Ulster",24,19,"Home",NA,NA,0,1
2009-01-24,"Treviso","Perpignan",16,48,"Away",NA,NA,0,1
2009-01-25,"Bath","Toulouse",3,3,"Draw",NA,NA,0,1
2009-01-25,"Castres","Wasps",21,15,"Home",NA,NA,0,1
2009-01-25,"Glasgow","Dragons",13,10,"Home",NA,NA,0,1
2009-01-25,"Montauban","Munster",13,39,"Away",NA,NA,0,1
2009-04-11,"Cardiff Blues","Toulouse",9,6,"Home",NA,NA,0,1
2009-04-11,"Leicester","Bath",20,15,"Home",NA,NA,0,1
2009-04-12,"Harlequins","Leinster",5,6,"Away",NA,NA,0,1
2009-04-12,"Munster","Ospreys",43,9,"Home",NA,NA,0,1
2009-05-02,"Munster","Leinster",6,25,"Away",NA,NA,0,1
2009-05-03,"Cardiff Blues","Leicester",26,26,"Draw",NA,NA,0,1
2009-05-23,"Leicester","Leinster",16,19,"Away",NA,NA,1,1
2009-10-09,"Gloucester","Dragons",19,17,"Home",NA,NA,0,1
2009-10-09,"Leinster","London Irish",9,12,"Away",NA,NA,0,1
2009-10-09,"Ulster","Bath",26,12,"Home",NA,NA,0,1
2009-10-10,"Cardiff Blues","Harlequins",20,6,"Home",NA,NA,0,1
2009-10-10,"Clermont Auvergne","Viadana",36,18,"Home",NA,NA,0,1
2009-10-10,"Glasgow","Biarritz",18,22,"Away",NA,NA,0,1
2009-10-10,"Northampton","Munster",31,27,"Home",NA,NA,0,1
2009-10-10,"Scarlets","Brive",24,12,"Home",NA,NA,0,1
2009-10-10,"Stade Francais","Edinburgh",31,7,"Home",NA,NA,0,1
2009-10-10,"Treviso","Perpignan",9,8,"Home",NA,NA,0,1
2009-10-11,"Leicester","Ospreys",32,32,"Draw",NA,NA,0,1
2009-10-11,"Toulouse","Sale Sharks",36,17,"Home",NA,NA,0,1
2009-10-16,"Dragons","Glasgow",22,14,"Home",NA,NA,0,1
2009-10-16,"Perpignan","Northampton",29,13,"Home",NA,NA,0,1
2009-10-16,"Sale Sharks","Cardiff Blues",27,26,"Home",NA,NA,0,1
2009-10-17,"Biarritz","Gloucester",42,15,"Home",NA,NA,0,1
2009-10-17,"Brive","Leinster",13,36,"Away",NA,NA,0,1
2009-10-17,"Edinburgh","Ulster",17,13,"Home",NA,NA,0,1
2009-10-17,"Harlequins","Toulouse",19,23,"Away",NA,NA,0,1
2009-10-17,"London Irish","Scarlets",25,27,"Away",NA,NA,0,1
2009-10-17,"Munster","Treviso",41,10,"Home",NA,NA,0,1
2009-10-17,"Viadana","Leicester",11,46,"Away",NA,NA,0,1
2009-10-18,"Bath","Stade Francais",27,29,"Away",NA,NA,0,1
2009-10-18,"Ospreys","Clermont Auvergne",25,24,"Home",NA,NA,0,1
2009-12-11,"Glasgow","Gloucester",33,11,"Home",NA,NA,0,1
2009-12-11,"Munster","Perpignan",24,23,"Home",NA,NA,0,1
2009-12-12,"Brive","London Irish",3,36,"Away",NA,NA,0,1
2009-12-12,"Cardiff Blues","Toulouse",15,9,"Home",NA,NA,0,1
2009-12-12,"Northampton","Treviso",30,18,"Home",NA,NA,0,1
2009-12-12,"Scarlets","Leinster",7,32,"Away",NA,NA,0,1
2009-12-12,"Ulster","Stade Francais",23,13,"Home",NA,NA,0,1
2009-12-12,"Viadana","Ospreys",7,62,"Away",NA,NA,0,1
2009-12-13,"Bath","Edinburgh",16,9,"Home",NA,NA,0,1
2009-12-13,"Biarritz","Dragons",49,13,"Home",NA,NA,0,1
2009-12-13,"Clermont Auvergne","Leicester",40,30,"Home",NA,NA,0,1
2009-12-13,"Harlequins","Sale Sharks",19,29,"Away",NA,NA,0,1
2009-12-19,"Dragons","Biarritz",8,26,"Away",NA,NA,0,1
2009-12-19,"Edinburgh","Bath",9,6,"Home",NA,NA,0,1
2009-12-19,"Leicester","Clermont Auvergne",20,15,"Home",NA,NA,0,1
2009-12-19,"Leinster","Scarlets",39,7,"Home",NA,NA,0,1
2009-12-19,"London Irish","Brive",34,13,"Home",NA,NA,0,1
2009-12-19,"Ospreys","Viadana",45,19,"Home",NA,NA,0,1
2009-12-19,"Toulouse","Cardiff Blues",23,7,"Home",NA,NA,0,1
2009-12-19,"Treviso","Northampton",18,21,"Away",NA,NA,0,1
2009-12-20,"Gloucester","Glasgow",19,6,"Home",NA,NA,0,1
2009-12-20,"Perpignan","Munster",14,37,"Away",NA,NA,0,1
2009-12-20,"Sale Sharks","Harlequins",21,17,"Home",NA,NA,0,1
2009-12-20,"Stade Francais","Ulster",29,16,"Home",NA,NA,0,1
2010-01-15,"Glasgow","Dragons",29,25,"Home",NA,NA,0,1
2010-01-15,"Ulster","Edinburgh",21,13,"Home",NA,NA,0,1
2010-01-16,"Cardiff Blues","Sale Sharks",36,19,"Home",NA,NA,0,1
2010-01-16,"Clermont Auvergne","Ospreys",27,7,"Home",NA,NA,0,1
2010-01-16,"Gloucester","Biarritz",23,8,"Home",NA,NA,0,1
2010-01-16,"Leicester","Viadana",47,8,"Home",NA,NA,0,1
2010-01-16,"Leinster","Brive",27,10,"Home",NA,NA,0,1
2010-01-16,"Stade Francais","Bath",15,13,"Home",NA,NA,0,1
2010-01-16,"Treviso","Munster",7,44,"Away",NA,NA,0,1
2010-01-17,"Northampton","Perpignan",34,0,"Home",NA,NA,0,1
2010-01-17,"Scarlets","London Irish",31,22,"Home",NA,NA,0,1
2010-01-17,"Toulouse","Harlequins",33,21,"Home",NA,NA,0,1
2010-01-22,"Munster","Northampton",12,9,"Home",NA,NA,0,1
2010-01-22,"Perpignan","Treviso",34,6,"Home",NA,NA,0,1
2010-01-23,"Bath","Ulster",10,28,"Away",NA,NA,0,1
2010-01-23,"Brive","Scarlets",17,20,"Away",NA,NA,0,1
2010-01-23,"Edinburgh","Stade Francais",9,7,"Home",NA,NA,0,1
2010-01-23,"London Irish","Leinster",11,11,"Draw",NA,NA,0,1
2010-01-23,"Ospreys","Leicester",17,12,"Home",NA,NA,0,1
2010-01-23,"Viadana","Clermont Auvergne",20,59,"Away",NA,NA,0,1
2010-01-24,"Biarritz","Glasgow",41,20,"Home",NA,NA,0,1
2010-01-24,"Dragons","Gloucester",23,32,"Away",NA,NA,0,1
2010-01-24,"Harlequins","Cardiff Blues",20,45,"Away",NA,NA,0,1
2010-01-24,"Sale Sharks","Toulouse",13,19,"Away",NA,NA,0,1
2010-04-09,"Leinster","Clermont Auvergne",29,28,"Home",NA,NA,0,1
2010-04-10,"Biarritz","Ospreys",29,28,"Home",NA,NA,0,1
2010-04-10,"Munster","Northampton",33,19,"Home",NA,NA,0,1
2010-04-11,"Toulouse","Stade Francais",42,16,"Home",NA,NA,0,1
2010-05-01,"Toulouse","Leinster",26,16,"Home",NA,NA,0,1
2010-05-02,"Biarritz","Munster",18,7,"Home",NA,NA,0,1
2010-05-22,"Biarritz","Toulouse",19,21,"Away",NA,NA,1,1
2010-10-08,"Glasgow","Dragons",21,13,"Home",NA,NA,0,1
2010-10-08,"Northampton","Castres",18,14,"Home",NA,NA,0,1
2010-10-08,"Ulster","Aironi",30,6,"Home",NA,NA,0,1
2010-10-09,"Cardiff Blues","Edinburgh",18,17,"Home",NA,NA,0,1
2010-10-09,"Clermont Auvergne","Saracens",25,10,"Home",NA,NA,0,1
2010-10-09,"Leinster","Racing 92",38,22,"Home",NA,NA,0,1
2010-10-09,"London Irish","Munster",23,17,"Home",NA,NA,0,1
2010-10-09,"Scarlets","Perpignan",43,34,"Home",NA,NA,0,1
2010-10-09,"Toulon","Ospreys",19,14,"Home",NA,NA,0,1
2010-10-09,"Treviso","Leicester",29,34,"Away",NA,NA,0,1
2010-10-10,"Bath","Biarritz",11,12,"Away",NA,NA,0,1
2010-10-10,"Toulouse","Wasps",18,16,"Home",NA,NA,0,1
2010-10-15,"Castres","Cardiff Blues",27,20,"Home",NA,NA,0,1
2010-10-15,"Ospreys","London Irish",27,16,"Home",NA,NA,0,1
2010-10-16,"Aironi","Bath",6,22,"Away",NA,NA,0,1
2010-10-16,"Dragons","Toulouse",19,40,"Away",NA,NA,0,1
2010-10-16,"Edinburgh","Northampton",27,31,"Away",NA,NA,0,1
2010-10-16,"Munster","Toulon",45,18,"Home",NA,NA,0,1
2010-10-16,"Racing 92","Clermont Auvergne",16,9,"Home",NA,NA,0,1
2010-10-16,"Saracens","Leinster",23,25,"Away",NA,NA,0,1
2010-10-17,"Biarritz","Ulster",35,15,"Home",NA,NA,0,1
2010-10-17,"Leicester","Scarlets",46,10,"Home",NA,NA,0,1
2010-10-17,"Perpignan","Treviso",35,14,"Home",NA,NA,0,1
2010-10-17,"Wasps","Glasgow",38,26,"Home",NA,NA,0,1
2010-12-10,"Glasgow","Toulouse",16,28,"Away",NA,NA,0,1
2010-12-11,"Aironi","Biarritz",28,27,"Home",NA,NA,0,1
2010-12-11,"Castres","Edinburgh",21,16,"Home",NA,NA,0,1
2010-12-11,"Northampton","Cardiff Blues",23,15,"Home",NA,NA,0,1
2010-12-11,"Perpignan","Leicester",24,19,"Home",NA,NA,0,1
2010-12-11,"Saracens","Racing 92",21,24,"Away",NA,NA,0,1
2010-12-11,"Scarlets","Treviso",35,27,"Home",NA,NA,0,1
2010-12-11,"Ulster","Bath",22,18,"Home",NA,NA,0,1
2010-12-12,"Clermont Auvergne","Leinster",20,13,"Home",NA,NA,0,1
2010-12-12,"Dragons","Wasps",16,23,"Away",NA,NA,0,1
2010-12-12,"London Irish","Toulon",13,19,"Away",NA,NA,0,1
2010-12-12,"Munster","Ospreys",22,16,"Home",NA,NA,0,1
2010-12-17,"Biarritz","Aironi",34,3,"Home",NA,NA,0,1
2010-12-17,"Racing 92","Saracens",14,19,"Away",NA,NA,0,1
2010-12-18,"Bath","Ulster",22,26,"Away",NA,NA,0,1
2010-12-18,"Leinster","Clermont Auvergne",24,8,"Home",NA,NA,0,1
2010-12-18,"Ospreys","Munster",19,15,"Home",NA,NA,0,1
2010-12-18,"Toulon","London Irish",38,17,"Home",NA,NA,0,1
2010-12-18,"Treviso","Scarlets",15,38,"Away",NA,NA,0,1
2010-12-19,"Cardiff Blues","Northampton",19,23,"Away",NA,NA,0,1
2010-12-19,"Leicester","Perpignan",22,22,"Draw",NA,NA,0,1
2010-12-19,"Wasps","Dragons",37,10,"Home",NA,NA,0,1
2010-12-20,"Edinburgh","Castres",24,22,"Home",NA,NA,0,1
2010-12-21,"Toulouse","Glasgow",36,10,"Home",NA,NA,0,1
2011-01-14,"Cardiff Blues","Castres",14,9,"Home",NA,NA,0,1
2011-01-14,"Clermont Auvergne","Racing 92",28,17,"Home",NA,NA,0,1
2011-01-14,"Northampton","Edinburgh",37,0,"Home",NA,NA,0,1
2011-01-15,"Bath","Aironi",55,16,"Home",NA,NA,0,1
2011-01-15,"Leinster","Saracens",43,20,"Home",NA,NA,0,1
2011-01-15,"Scarlets","Leicester",18,32,"Away",NA,NA,0,1
2011-01-15,"Toulouse","Dragons",17,3,"Home",NA,NA,0,1
2011-01-15,"Treviso","Perpignan",9,44,"Away",NA,NA,0,1
